BUILD_CODE,WORK_TYPE,ID,START,END,COST
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3606253,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3606406,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3606418,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3606430,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3606431,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3606432,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3606433,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3606445,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3606446,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3606447,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3606448,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3704598,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3704619,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3704957,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3858994,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3859038,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3859159,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894024,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894262,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894276,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894277,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894292,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894293,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894294,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894295,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894296,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894311,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894312,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894313,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894314,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894315,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894316,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894317,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894318,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894332,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894434,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894505,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894516,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894545,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894723,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894724,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894725,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894726,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894727,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894728,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894729,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3894779,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3913074,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3913088,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3913479,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3913491,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3914826,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3914944,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3914981,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3915096,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3915115,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3915961,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3916444,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3916498,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3917377,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3917378,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3917379,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3917380,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3917580,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3918415,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3918430,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3918517,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3918695,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3918752,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3918853,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919031,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919046,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919490,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919587,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919588,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919589,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919590,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919591,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919592,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919593,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919594,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919595,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919709,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919710,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919711,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919712,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919713,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919714,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919715,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919716,05.10.2025,05.11.2025,100
2.4.1,SIP Перекрытия 2-го этажа. Каркас,3919717,05.10.2025,05.11.2025,100
2.4.2,SIP Перекрытия 2-го этажа. Перекрытия,2777755,05.11.2025,05.12.2025,100
2.5.1,SIP Стены 2-го этажа. Каркас,3077497,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3077500,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3077501,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3077502,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3077503,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3077504,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3275351,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3275354,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3275355,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3275356,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3275357,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3275358,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3275477,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3275478,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3275479,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3275481,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3275482,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3275483,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3275484,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3308539,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309067,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309068,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309069,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309070,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309071,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309072,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309073,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309075,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309258,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309259,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309260,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309261,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309262,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309263,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309264,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309265,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309523,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309524,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309525,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309526,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309527,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309528,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309529,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309530,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309763,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309764,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309765,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309766,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309767,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309768,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309769,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309770,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309794,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309795,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309796,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309797,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309798,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309799,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309800,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309801,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309871,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309872,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309873,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309874,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309875,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309876,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309877,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309878,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309880,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309881,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309882,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309883,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309884,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309885,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309886,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309887,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309926,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309927,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309928,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309929,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309930,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309931,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309932,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3309933,05.12.2025,05.01.2026,100
2.5.1,SIP Стены 2-го этажа. Каркас,3312349,05.12.2025,05.01.2026,100
